region,rooms,halls,towards,decoration,have_elevator,visited,attention,publishday,unit_price,area,total_price
大华海派风景 ,3,1,南,毛坯,1,1,3,20.0,3.5032,87.92,308.0
保利东湾 ,2,1,南,毛坯,1,2,15,20.0,2.9309000000000003,88.71,260.0
朗郡庭园 ,4,2,南,简装,1,2,15,20.0,2.9921,183.82,550.0
吉如家园 ,3,2,南,简装,1,3,14,20.0,3.7089000000000003,114.59,425.0
观澜时代云邸苑 ,3,2,南北,毛坯,1,2,5,20.0,2.478,157.39,390.0
爵士风情花园 ,3,2,南,简装,0,3,15,20.0,2.0747,120.5,250.0
黄姑山路22号 ,3,1,东南,简装,0,4,22,20.0,3.4461000000000004,92.86,320.0
良渚文化村白鹭郡东 ,3,1,南北,精装,0,2,26,20.0,3.2921,115.43,380.0
江南摩卡 ,4,1,南,精装,0,4,6,20.0,2.6744000000000003,151.44,405.0
保利东湾 ,3,2,南北,毛坯,1,16,47,20.0,2.5921000000000003,111.88,290.0
亲亲家园二期 ,4,2,南,毛坯,1,4,30,20.0,2.8748,170.45,490.0
西溪望庄 ,5,2,南,其他,0,3,6,20.0,3.7,216.22,800.0
顺发吉祥半岛 ,3,2,南北,简装,1,4,11,20.0,5.0742,128.1,650.0
钱塘梧桐蓝山 ,4,2,南,毛坯,1,3,5,20.0,2.6467,158.69,420.0
之江九里 ,3,1,南,毛坯,1,4,7,20.0,3.9379000000000004,137.13,540.0
天鸿香榭里 ,3,2,南北,简装,1,5,9,20.0,3.8203,89.0,340.0
绿城西子郁金香岸 ,3,2,南,其他,1,1,24,20.0,2.6742,160.8,430.0
五一新村 ,3,1,南,简装,0,4,9,20.0,3.9273000000000002,76.39,300.0
德信金泊林公寓 ,2,2,南,毛坯,1,8,24,20.0,3.1875,81.57,260.0
德信金泊林公寓 ,3,2,南,毛坯,1,4,9,20.0,3.2479,117.0,380.0
中海定山府 ,3,2,南北,毛坯,1,1,3,20.0,3.6860000000000004,85.46,315.0
钱江湾花园 ,4,2,南北,简装,1,2,42,20.0,3.4234,151.9,520.0
和睦新村 ,2,1,南北,简装,0,1,14,20.0,4.0095,54.87,220.0
万科魅力之城 ,2,2,南北,精装,1,4,28,20.0,3.1768,88.14,280.0
爵士风情花园 ,2,2,南,毛坯,0,1,7,20.0,2.6203000000000003,85.87,225.0
上沙锦湖家园 ,2,2,南,简装,1,2,35,20.0,3.1706000000000003,85.79,272.0
坤和西溪里 ,5,2,南,简装,1,3,12,20.0,5.1054,186.08,950.0
盛世嘉园 ,3,2,南,其他,0,4,11,20.0,2.2363,120.74,270.0
保亿风景晨园 ,2,1,南,精装,1,3,24,20.0,2.6364,81.93,216.0
复地连城国际 ,1,1,南,其他,1,10,99,20.0,2.5239000000000003,56.66,143.0
云厦连园 ,3,2,南,简装,1,3,4,20.0,3.5252000000000003,139.0,490.0
建国中路 ,4,1,东南,简装,0,1,11,20.0,4.2654000000000005,93.31,398.0
西山公寓 ,2,2,南北,简装,0,2,41,20.0,2.37,86.5,205.0
翡翠城二期 ,2,2,南北,简装,1,8,15,20.0,3.5268,87.9,310.0
青枫墅园 ,4,2,东南,简装,1,2,19,20.0,2.6324,132.96,350.0
郡枫绿园东区 ,3,1,南,毛坯,0,3,4,20.0,3.0535,82.53,252.0
绿城之江1号 ,2,1,南,毛坯,1,2,16,20.0,4.0738,79.78,325.0
通和都市枫林 ,4,1,南,精装,1,4,13,20.0,3.0409,129.9,395.0
德信大家钱江府 ,3,2,南,简装,0,3,5,20.0,4.8882,88.99,435.0
大华海派风景 ,3,2,南,毛坯,1,4,8,20.0,3.3635,86.22,290.0
天虹公寓 ,2,2,南,毛坯,1,8,15,20.0,3.077,87.75,270.0
三里家园一区 ,2,2,南北,毛坯,0,8,8,20.0,3.9144,67.7,265.0
古荡新村西区 ,3,1,南北,其他,0,7,15,20.0,3.8882000000000003,66.87,260.0
翠苑五区 ,2,1,南北,精装,0,14,10,20.0,4.5134,66.47,300.0
浅水湾城市花园 ,4,2,南,精装,1,6,8,20.0,4.9382,159.98,790.0
中兴公寓 ,3,2,南北,精装,0,2,15,20.0,4.663600000000001,75.05,350.0
西溪蝶园一期 ,3,2,南,简装,1,4,7,20.0,5.3377,86.18,460.0
翡翠城二期 ,2,2,南,其他,1,15,20,20.0,3.3353,86.95,290.0
南光坊 ,3,2,南北,简装,0,5,10,20.0,4.4829,128.49,576.0
苏家潭 ,3,2,南,简装,0,3,12,20.0,2.3312,137.27,320.0
景上公寓 ,2,2,南,简装,1,3,2,20.0,4.8616,94.62,460.0
德信浙旅东宸 ,4,2,南北,精装,1,5,34,20.0,4.7738000000000005,136.16,650.0
爵士风情花园 ,2,2,南,其他,0,8,13,20.0,2.1721,94.38,205.0
云溪香山 ,2,1,南北,精装,1,3,14,20.0,3.2529000000000003,95.3,310.0
锦绣新村 ,1,1,南,简装,0,10,14,20.0,4.1323,39.93,165.0
新湖菲林山 ,3,2,南,毛坯,1,5,4,20.0,2.9214,89.0,260.0
保利东湾 ,4,1,南,精装,1,5,16,20.0,2.5442,129.71,330.0
绿城翡翠湾 ,3,2,南北,精装,1,6,9,20.0,3.9203,91.83,360.0
芳满庭 ,3,2,南,精装,1,5,4,20.0,4.6289,125.3,580.0
万科魅力之城 ,2,2,南北,精装,1,1,4,20.0,3.1461,89.0,280.0
宋都晨光国际 ,3,2,南,精装,1,7,14,20.0,3.5513000000000003,88.7,315.0
浅水湾城市花园 ,2,2,南,精装,1,2,6,20.0,5.637300000000001,99.34,560.0
良渚文化村探梅里B ,3,2,南北,精装,1,2,3,20.0,2.5823,135.54,350.0
庙前街 ,3,1,南北,其他,0,1,1,20.0,2.9519,83.0,245.0
广景苑 ,3,2,南北,精装,1,3,5,20.0,4.9462,137.48,680.0
奥兰多小镇 ,4,2,南北,精装,0,1,2,31.0,3.1969000000000003,143.89,460.0
大关西七苑 ,1,2,南,精装,0,1,6,31.0,3.8695000000000004,59.44,230.0
清水公寓 ,2,2,南西,精装,1,1,2,31.0,6.006600000000001,89.07,535.0
水星阁 ,3,1,南,其他,0,1,1,31.0,4.5904,56.64,260.0
昆仑天籁 ,3,2,南,精装,1,0,5,30.0,3.3599,89.29,300.0
凤凰北苑 ,3,1,南北,其他,0,2,5,30.0,5.1345,78.49,403.0
保利江语海 ,3,2,南北,精装,1,2,2,29.0,3.7648,85.0,320.0
庭院深深 ,3,2,南北,其他,1,4,3,29.0,2.3949000000000003,85.6,205.0
闲林山水木兰苑 ,3,2,南,精装,0,2,3,29.0,2.3563,125.2,295.0
万科紫台 ,3,2,南,精装,1,1,3,28.0,4.0951,87.91,360.0
良渚文化村七贤郡 ,4,2,南北,精装,1,2,4,28.0,2.5363,138.0,350.0
金地格林格林 ,3,2,南,精装,1,4,7,28.0,2.8351,87.83,249.0
翡翠城一期 ,3,2,南北,精装,1,8,3,27.0,3.0953,135.69,420.0
彩虹城 ,4,2,南北,精装,1,3,21,27.0,4.424300000000001,167.26,740.0
钱江湾花园 ,4,2,南,其他,1,5,21,27.0,4.3912,159.41,700.0
盛世钱塘 ,3,2,南,精装,1,2,9,27.0,8.1205,76.35,620.0
武林路 ,3,1,南,简装,0,2,5,27.0,5.7620000000000005,89.9,518.0
北城枫景园 ,3,2,南,精装,1,3,67,27.0,2.3157,82.05,190.0
金都华府 ,3,2,南,其他,1,4,3,26.0,5.5972,126.85,710.0
水星阁 ,2,2,南北,其他,1,1,4,25.0,3.4929,105.93,370.0
中豪四季公馆 ,3,1,南,简装,1,1,1,24.0,3.2214,86.92,280.0
赞成香颂一期 ,4,2,南,简装,1,5,11,24.0,2.0491,136.65,280.0
日森大厦 ,2,1,南,其他,1,1,0,23.0,4.2874,89.8,385.0
金色黎明一期 ,3,2,南,精装,1,6,4,23.0,4.2334000000000005,108.66,460.0
金隅观澜时代瀚庭 ,4,2,南北,毛坯,1,1,1,22.0,2.3114,138.45,320.0
星光国际公馆 ,2,1,南,其他,1,6,15,21.0,2.2753,73.4,167.0
亿丰蔚蓝郡 ,3,2,南北,精装,1,1,5,20.0,3.0023,131.57,395.0
名城公馆 ,3,2,南,精装,1,1,3,20.0,6.1135,126.77,775.0
理想家园 ,4,2,南,毛坯,1,0,1,19.0,2.3139000000000003,175.03,405.0
石灰桥新村 ,3,1,南北,其他,0,1,0,19.0,6.1508,69.91,430.0
欣盛东方郡东区 ,2,2,南北,精装,1,3,16,19.0,5.7926,89.77,520.0
建德村 ,4,1,东南,其他,0,1,4,19.0,4.421,81.43,360.0
协安紫郡 ,3,2,南北,精装,1,2,3,18.0,4.1459,139.9,580.0
沁园雅舍 ,3,2,南北,精装,1,1,6,18.0,4.2592,121.62,518.0
望城 ,3,2,南北,其他,0,2,0,16.0,2.4795000000000003,100.83,250.0
绿都四季华庭 ,4,2,南,其他,0,2,0,16.0,3.0987,138.77,430.0
金地艺境 ,3,2,南,其他,1,1,1,10.0,2.839,88.06,250.0
经建绅世郡园 ,3,2,南北,精装,1,0,3,10.0,2.2997,86.97,200.0
万科郡西澜山 ,3,2,南,精装,0,0,2,9.0,3.4773,123.66,430.0
万科北宸之光 ,3,1,南,精装,1,0,6,9.0,3.5956,89.0,320.0
滨江江南之星 ,3,2,南,毛坯,1,0,6,7.0,4.2616000000000005,89.17,380.0
越秀星汇城 ,3,2,南,其他,0,0,2,6.0,1.6532,142.15,235.0
钱塘梧桐蓝山 ,3,2,南北,毛坯,1,0,0,6.0,2.4893,139.0,346.0
尚筑金座 ,1,2,西南,精装,1,2,52,20.0,3.5246,41.14,145.0
保利湾天地 ,2,2,北,精装,1,18,18,20.0,1.7677,59.4,105.0
欣盛东方郡东区 ,2,2,南北,精装,1,0,1,20.0,5.4554,87.07,475.0
云溪印象 ,1,1,南,精装,1,0,0,21.0,2.6341,53.15,140.0
丁桥景园南苑 ,2,2,东南,精装,1,0,76,20.0,2.5171,95.35,240.0
良渚文化村白鹭郡东 ,2,1,南北,精装,0,0,28,20.0,2.9059,103.93,302.0
康乐香港城 ,2,2,南,精装,0,4,16,20.0,3.6998,74.33,275.0
世贸丽晶城 ,2,1,南,精装,1,0,31,20.0,7.914300000000001,82.13,650.0
近江家园一园 ,2,1,南,简装,0,3,37,20.0,5.6000000000000005,75.0,420.0
银爵世纪公寓 ,2,2,南北,简装,1,0,7,20.0,3.9326000000000003,89.0,350.0
元都新景公寓 ,2,1,南,精装,1,1,18,20.0,2.9958,88.46,265.0
老浙大直路11-25号 ,2,1,东,精装,0,0,44,20.0,4.1849,59.74,250.0
文苑风情 ,5,2,南北,毛坯,1,0,22,20.0,3.2174,133.65,430.0
紫金公寓 ,2,2,南北,精装,0,4,24,20.0,3.8054,80.15,305.0
山水人家潇湘居 ,3,2,南,简装,1,7,9,20.0,4.1953000000000005,131.1,550.0
华盛星洲翠谷 ,2,2,南,精装,0,4,64,20.0,2.1052,87.88,185.0
江南新港公寓 ,3,2,南北,精装,1,0,46,20.0,2.1413,86.4,185.0
绍兴新村 ,2,1,南,简装,0,4,31,20.0,3.5336000000000003,50.94,180.0
广宇东承府 ,1,1,南,精装,1,1,22,20.0,3.1515,50.77,160.0
九莲新村 ,2,1,南,简装,0,3,15,20.0,4.2894000000000005,59.45,255.0
华苑公寓 ,2,1,南,简装,0,4,9,20.0,6.0029,70.8,425.0
天阳上河 ,3,2,南,精装,1,0,14,20.0,5.2271,88.96,465.0
流水苑 ,1,1,南,精装,0,0,42,20.0,4.5715,35.0,160.0
长征新村 ,2,1,南北,简装,0,2,43,20.0,4.0625,48.0,195.0
和新北苑 ,2,1,南北,简装,1,2,12,20.0,4.254700000000001,61.11,260.0
濮家东村 ,2,1,南,简装,0,0,12,20.0,4.3023,63.92,275.0
顺发和美家 ,4,2,南北,简装,1,4,8,20.0,3.6784000000000003,176.71,650.0
水亭址 ,3,1,南北,简装,0,1,25,20.0,2.6543,70.83,188.0
广宇上东领地 ,2,2,南,精装,1,1,11,20.0,3.0711,78.15,240.0
贾家弄 ,2,1,南,简装,0,1,6,20.0,3.6877,46.1,170.0
西荡苑桃苑 ,2,1,南北,精装,0,4,13,20.0,4.7372000000000005,53.83,255.0
景冉佳园 ,2,1,南,毛坯,1,1,8,20.0,3.2355,63.36,205.0
三江花园(萧山) ,1,1,南北,简装,1,2,22,20.0,2.9827000000000004,60.35,180.0
小河佳苑 ,2,1,南北,精装,1,1,35,20.0,3.7368,61.55,230.0
塘河新村 ,2,1,南北,简装,0,2,10,20.0,3.9917000000000002,57.62,230.0
蚕花园永庆坊 ,2,1,南,简装,0,3,26,20.0,3.8687,47.82,185.0
温兴风情苑 ,2,2,南,精装,1,4,12,20.0,3.5481000000000003,93.01,330.0
金狮苑 ,2,1,南,精装,1,1,6,20.0,4.4909,88.18,396.0
复兴南苑 ,2,1,南,精装,0,2,17,20.0,4.5872,47.96,220.0
朗郡庭园 ,2,2,南,精装,1,5,20,20.0,3.5394,89.0,315.0
钱塘春晓 ,2,2,南,精装,1,1,24,20.0,4.3935,122.0,536.0
红街公寓 ,2,2,南,精装,1,4,5,20.0,4.149900000000001,79.52,330.0
明华明辉花园 ,4,2,南北,精装,1,4,31,20.0,1.802,165.38,298.0
新明半岛 ,2,2,南,精装,1,1,32,20.0,2.1349,89.0,190.0
近江家园八园 ,2,1,南,简装,0,4,16,20.0,5.508100000000001,52.65,290.0
近江家园九园 ,2,1,南,简装,0,5,16,20.0,5.4152000000000005,60.94,330.0
广兴新村 ,2,1,南,其他,0,3,3,20.0,3.8320000000000003,73.07,280.0
杭钢南苑 ,2,1,南,毛坯,0,2,11,20.0,2.9163,56.58,165.0
景上公寓 ,2,2,南,精装,1,3,4,20.0,4.8404,86.77,420.0
凤凰南苑 ,2,1,南,简装,0,4,16,20.0,5.415500000000001,59.09,320.0
蚕花园永安坊 ,2,1,南,其他,0,2,8,20.0,3.6448,60.36,220.0
领骏世界 ,1,1,北,精装,1,3,42,20.0,2.3008,54.33,125.0
银色港湾公寓 ,1,1,北,简装,1,1,79,20.0,3.2591,47.56,155.0
宜家时代 ,2,1,南,精装,1,1,460,20.0,2.0458000000000003,69.9,143.0
云溪香山 ,4,2,南,毛坯,0,0,33,20.0,2.7031,173.88,470.0
领骏世界 ,1,1,东,精装,1,2,13,20.0,2.4458,47.02,115.0
众安嘉润公馆 ,1,1,北,精装,1,5,63,20.0,2.5653,64.32,165.0
新金都城市花园 ,2,2,南,简装,0,1,23,20.0,5.1639,89.08,460.0
江南星座 ,1,1,南,精装,1,2,22,20.0,1.9045,86.64,165.0
众安嘉润公馆 ,1,1,南,精装,1,2,4,20.0,2.7847,68.23,190.0
坤和和家园 ,4,2,南,毛坯,1,0,114,20.0,3.6041000000000003,197.0,710.0
亚洲城花园 ,3,1,南北,简装,0,0,75,20.0,3.7721,100.74,380.0
九莲新村 ,3,2,南北,毛坯,0,0,83,20.0,3.6604,95.62,350.0
稻香园南区 ,3,2,西北,精装,1,0,76,20.0,3.6564,109.4,400.0
青枫墅园 ,3,2,南西,毛坯,1,0,57,20.0,2.9776000000000002,89.0,265.0
富丽苑 ,3,2,南,精装,0,0,93,20.0,3.5869,108.73,390.0
万家星城 ,4,2,南,毛坯,1,0,19,20.0,4.383500000000001,173.38,760.0
金基晓庐 ,3,1,南北,精装,1,0,74,20.0,6.7330000000000005,130.7,880.0
绿城西溪融庄 ,3,2,南,毛坯,1,0,11,20.0,4.1677,133.17,555.0
闲林山水丹枫苑 ,3,2,东南,毛坯,0,0,57,20.0,2.2351,147.65,330.0
府新花园东区 ,3,1,南,精装,0,0,50,20.0,4.6773,86.59,405.0
月光苑 ,3,1,南北,精装,0,0,497,20.0,1.6960000000000002,119.7,203.0
亚洲城花园 ,2,1,南,简装,0,0,22,20.0,4.5821000000000005,63.29,290.0
东园高层公寓 ,2,1,南,毛坯,1,0,20,20.0,4.5377,110.19,500.0
桂花城 ,5,3,南北,精装,0,3,24,20.0,5.5689,233.44,1300.0
万家花城二期 ,3,1,南,简装,1,0,143,20.0,4.6431000000000004,89.38,415.0
朗郡庭园 ,5,2,南,毛坯,1,0,6,20.0,3.0312,278.11,843.0
滨文苑 ,3,2,南北,精装,1,0,73,20.0,3.1298000000000004,132.6,415.0
天苑花园 ,3,1,南西,精装,1,0,63,20.0,3.883,89.88,349.0
稻香园南区 ,2,2,南,精装,0,0,13,20.0,4.6506,76.55,356.0
湖畔宽邸 ,5,2,南北,精装,0,1,14,20.0,2.3888000000000003,242.8,580.0
西溪晴雪 ,4,2,南,简装,1,1,30,20.0,3.5553000000000003,178.61,635.0
保利城市果岭 ,4,2,南西北,精装,1,0,17,20.0,2.4811,185.0,459.0
颐景园 ,5,2,南,精装,1,0,49,20.0,3.7653000000000003,207.16,780.0
新金都城市花园 ,2,2,南北,简装,0,0,23,20.0,5.1061000000000005,88.13,450.0
中海西溪华府 ,3,1,南,精装,1,0,33,20.0,5.6307,88.8,500.0
佳境天城佳合苑 ,4,2,南,其他,1,1,4,20.0,3.6843000000000004,171.0,630.0
中交悦西溪 ,3,2,南北,精装,0,0,130,20.0,4.9179,89.47,440.0
通和戈雅公寓 ,3,2,南,精装,1,0,73,20.0,2.5648,148.16,380.0
中海定山府 ,3,1,南,毛坯,1,0,47,20.0,3.2684,88.73,290.0
瑞立东方花城 ,2,2,南北,精装,1,0,82,20.0,4.4113,88.41,390.0
中国铁建青秀城 ,3,2,南,精装,1,0,31,20.0,4.4758000000000004,89.37,400.0
凤山路79号 ,2,0,东,简装,0,1,3,20.0,4.4278,45.17,200.0
水印城 ,4,3,东南北,毛坯,1,2,10,20.0,3.6995,267.61,990.0
假山新村 ,2,1,南北,精装,0,7,65,20.0,4.5069,56.58,255.0
景芳三区 ,2,1,南,简装,0,1,49,20.0,4.0898,47.68,195.0
德信金泊林公寓 ,2,2,南,毛坯,1,0,57,20.0,3.494,81.57,285.0
蓝桥名苑 ,2,2,南,精装,1,5,107,20.0,3.1087000000000002,76.56,238.0
三塘兰园 ,3,2,南,精装,0,0,34,20.0,4.1127,80.24,330.0
广宇西城年华 ,5,2,南,精装,1,0,8,20.0,5.652200000000001,230.0,1300.0
保利江语海 ,4,2,南北,毛坯,1,1,16,20.0,2.7856,226.17,630.0
亲亲家园三期 ,3,2,南北,精装,1,7,53,20.0,3.2938,132.07,435.0
万科魅力之城 ,2,2,南,精装,1,9,126,20.0,2.7866,89.0,248.0
坤和和家园 ,6,3,南北,精装,1,1,14,20.0,4.9733,285.53,1420.0
中海定山府 ,4,2,南,精装,1,1,10,20.0,3.0285,178.31,540.0
亲亲家园三期 ,4,3,南北,精装,0,1,17,20.0,2.7747,176.6,490.0
九龙仓君玺 ,3,2,南,精装,1,7,18,20.0,7.2481,88.3,640.0
萧山宝龙城市广场 ,2,2,南,其他,1,1,0,20.0,2.5424,118.0,300.0
凯德龙湾 ,5,2,南,精装,1,2,7,20.0,5.5314000000000005,289.26,1600.0
金隅观澜时代瀚庭 ,5,2,南,精装,1,1,12,20.0,2.3377000000000003,256.67,600.0
山水人家香溪地 ,3,2,南,精装,1,7,11,20.0,4.6141000000000005,119.2,550.0
朗郡庭园 ,4,2,南,其他,1,1,5,20.0,3.2023,209.23,670.0
之江九里 ,4,2,南,其他,1,2,3,20.0,4.1063,219.18,900.0
钱塘春晓 ,3,2,南西北,精装,1,8,19,20.0,4.064,153.79,625.0
和达御观邸 ,3,2,南,精装,1,4,12,20.0,4.7149,89.08,420.0
德信早城 ,3,2,南,其他,1,3,15,20.0,4.4833,89.22,400.0
远洋大河宸章 ,5,2,南,精装,1,3,6,20.0,6.468100000000001,224.18,1450.0
东海水景城 ,4,2,南,精装,1,2,17,20.0,2.5885000000000002,173.85,450.0
宋都凯旋苑 ,4,2,南北,精装,0,1,3,20.0,6.5627,124.95,820.0
坤和和家园 ,3,2,南北,精装,1,2,14,20.0,4.9568,157.36,780.0
新城坊 ,3,2,南北,简装,0,2,0,20.0,3.9773,163.43,650.0
现代名苑 ,6,3,南,其他,1,1,2,20.0,5.4527,253.09,1380.0
中誉现代城 ,1,0,南,简装,1,0,0,29.0,3.1597,46.84,148.0
云溪印象 ,1,0,南,其他,1,1,2,15.0,2.1014,42.83,
通和都市枫林 ,1,1,南,其他,1,3,1,14.0,3.2071,49.89,160.0
学苑春晓 ,1,0,北,简装,1,0,89,20.0,2.277,37.33,
半道红小区 ,2,1,南北,简装,0,4,32,20.0,4.2736,58.5,250.0
马塍路35号 ,3,1,南北,简装,0,4,6,20.0,8.1846,67.2,550.0
开元加州阳光小区 ,1,0,东北,精装,1,0,32,20.0,1.9752,35.44,
保利霞飞郡 ,1,1,南,精装,1,7,18,20.0,1.9644000000000001,71.27,140.0
蓝钻天成 ,1,1,北,精装,1,1,11,20.0,3.0574000000000003,42.52,130.0
瑞麒时代金座 ,2,1,北,精装,0,2,0,31.0,2.3205,40.94,
德雅花园 ,4,2,南北,简装,0,0,8,20.0,4.5732,111.52,510.0
复地连城国际 ,3,2,南,精装,1,0,23,20.0,2.6219,132.73,348.0
政苑小区 ,3,2,南,简装,1,3,17,20.0,3.9982,172.58,690.0
枫华府第 ,1,1,南,精装,1,8,57,20.0,5.214,46.03,240.0
天阳棕榈湾二期 ,3,2,南北,简装,0,0,9,20.0,2.0529,147.11,302.0
中意名仕苑 ,3,2,南,简装,0,1,15,20.0,2.3221000000000003,146.42,340.0
广仁小区 ,3,2,南,毛坯,0,2,19,20.0,2.5978000000000003,125.11,325.0
万家星城 ,3,2,南,简装,1,3,33,20.0,4.4972,88.5,398.0
爱丁郡 ,3,2,南北,简装,0,4,6,20.0,2.8593,135.0,386.0
小河佳苑 ,1,1,南,简装,1,10,74,20.0,3.3303000000000003,43.54,145.0
西文南苑 ,3,2,南,简装,1,8,12,20.0,3.2538,130.62,425.0
广宇东承府 ,4,2,南,精装,1,1,5,20.0,3.2654,125.56,410.0
世纪新城东区 ,1,1,东,简装,1,10,23,20.0,5.0863000000000005,45.22,230.0
复地连城国际 ,2,1,南,简装,1,2,4,20.0,2.5388,85.87,218.0
湖畔花园吐翠苑 ,2,2,南,简装,0,0,17,20.0,4.6587000000000005,105.18,490.0
绿城桃源小镇 ,4,2,南北,精装,1,0,39,20.0,2.4265000000000003,136.0,330.0
北景园紫荆苑 ,5,2,南,毛坯,1,0,20,20.0,2.6112,180.0,470.0
绿都世贸广场 ,4,2,南,简装,0,0,10,20.0,2.7614,194.83,538.0
铭和苑新荷坊 ,2,2,南北,精装,1,0,26,20.0,3.1103,88.74,276.0
盛世嘉园 ,3,2,南,精装,1,0,8,20.0,2.6059,153.5,400.0
瑞立东方花城 ,2,2,南北,毛坯,1,5,44,20.0,4.4208,88.22,390.0
香樟公寓 ,3,2,南北,简装,0,0,16,20.0,5.4027,98.1,530.0
多蓝水岸听涛苑 ,5,2,南,毛坯,1,1,9,20.0,2.5702000000000003,155.63,400.0
黄龙雅苑 ,3,2,南,简装,1,2,17,20.0,7.4655000000000005,133.95,1000.0
翠苑五区 ,3,1,西南,简装,1,1,10,20.0,4.472700000000001,96.14,430.0
中誉现代城 ,1,1,东南,简装,1,7,25,20.0,2.8632,61.47,176.0
元都新苑 ,2,1,南北,毛坯,1,1,32,20.0,2.787,88.27,246.0
广厦天都城天风苑 ,3,2,南,简装,0,3,16,20.0,2.0186,118.9,240.0
回龙庙前一弄 ,3,1,西,精装,0,0,25,20.0,3.732,66.99,250.0
君悦丽景 ,4,2,东南,毛坯,1,1,7,20.0,3.1201000000000003,137.82,430.0
金都花园 ,3,2,南北,其他,0,2,8,20.0,4.048,92.64,375.0
东方福邸 ,4,2,南西南,毛坯,1,1,24,20.0,5.9061,196.41,1160.0
新湖果岭 ,4,2,南北,毛坯,1,0,4,20.0,2.8247,127.45,360.0
丽江公寓 ,2,2,南北,精装,1,1,15,20.0,4.0041,89.91,360.0
长睦邻里人家东苑 ,3,2,南,精装,1,3,9,20.0,2.6381,89.08,235.0
新城香悦奥府 ,3,2,南,毛坯,1,5,5,20.0,4.2359,86.17,365.0
新城都市丽景 ,3,2,南,精装,0,1,7,20.0,2.2847,144.44,330.0
保亿丽景山 ,3,2,南北,毛坯,1,1,13,20.0,2.2963,130.65,300.0
美政花苑 ,4,2,南北,毛坯,1,0,2,20.0,4.2157,168.42,710.0
南肖埠社区 ,3,1,南北,简装,0,0,11,20.0,4.7452000000000005,85.35,405.0
左邻右舍 ,3,2,南北,简装,1,4,27,20.0,2.6870000000000003,130.26,350.0
和达御观邸 ,3,2,南北,精装,1,6,41,20.0,4.4587,87.47,390.0
漾河公寓 ,3,2,南北,毛坯,0,1,4,20.0,3.2595,122.72,400.0
广厦天都城天河苑 ,1,0,南,简装,0,8,85,20.0,2.2027,24.97,
万家星城 ,3,2,南,毛坯,1,0,15,20.0,4.5256,137.0,620.0
金雅苑社区 ,3,2,南,简装,1,5,5,20.0,3.1771000000000003,136.92,435.0
北干二苑新安寓 ,2,1,南,简装,0,6,33,20.0,3.2947,63.74,210.0
东田擎天半岛 ,3,2,南,简装,0,2,5,20.0,2.1279,89.29,190.0
嘉绿景苑南园 ,3,2,南,简装,1,8,20,20.0,4.0007,128.73,515.0
复地连城国际 ,2,2,南,毛坯,1,0,45,20.0,2.5682,87.61,225.0
德信浙旅东宸 ,4,2,南,毛坯,1,0,22,20.0,4.768800000000001,125.82,600.0
钱塘梧桐蓝山 ,2,1,南,毛坯,1,2,1,20.0,2.5205,89.27,225.0
凤起苑 ,4,2,南北,简装,1,3,18,20.0,4.5675,249.59,1140.0
翠苑四区 ,3,1,南,毛坯,0,1,17,20.0,3.9295,72.53,285.0
良渚文化村白鹭郡北 ,3,2,南,精装,0,2,7,20.0,2.9412000000000003,130.9,385.0
宋都晨光国际 ,4,2,南北,毛坯,1,0,26,20.0,2.8973,172.58,500.0
众安白马山庄 ,3,2,南北,毛坯,1,5,19,20.0,2.6524,139.5,370.0
紫荆家园 ,3,2,南北,精装,0,0,9,20.0,4.2014000000000005,133.29,560.0
景城花园 ,3,2,南,精装,0,3,11,20.0,5.0274,118.95,598.0
三里家园一区 ,2,2,南北,简装,0,9,21,20.0,3.8099000000000003,67.72,258.0
中旅城仕公馆 ,3,2,南,精装,1,1,6,20.0,3.3106,87.6,290.0
九衡公寓 ,3,2,南北,简装,1,18,19,20.0,2.0956,112.14,235.0
广电雅苑 ,3,2,南,简装,1,0,9,20.0,3.4546,110.0,380.0
山水人家诗家谷 ,3,2,南,简装,1,5,5,20.0,4.538,127.81,580.0
丁桥家苑 ,3,2,南,毛坯,0,1,19,20.0,2.4610000000000003,103.62,255.0
良渚文化村白鹭郡北 ,4,2,南,毛坯,0,1,1,20.0,2.8078000000000003,138.9,390.0
铭雅苑东区 ,4,2,南,精装,0,7,13,20.0,2.5805000000000002,144.16,372.0
华城格之林花园 ,3,2,南北,其他,0,3,5,20.0,2.3656,93.0,220.0
富星苑 ,4,2,南北,简装,0,1,7,20.0,5.0209,124.48,625.0
万科大家世纪之光 ,3,1,南,精装,1,16,37,20.0,4.7273000000000005,110.0,520.0
赞成岭上花苑 ,3,2,南,毛坯,1,2,0,20.0,2.6846,149.0,400.0
东新园雪峰苑 ,3,2,南,简装,1,1,5,20.0,3.3646000000000003,129.29,435.0
阳光城普升 ,3,2,南北,精装,0,10,8,20.0,3.6661,89.47,328.0
后珠美邻嘉苑 ,3,1,南北,简装,1,5,4,20.0,2.6732,87.91,235.0
华元蒙卡岸 ,4,2,南北,毛坯,1,3,0,20.0,2.7672000000000003,133.71,370.0
花园北村 ,3,2,南,简装,0,2,18,20.0,5.463,108.0,590.0
金色黎明二期 ,3,2,南北,毛坯,1,3,0,20.0,4.6799,89.32,418.0
岸上蓝山 ,3,2,南西,精装,0,2,7,20.0,2.9143000000000003,87.5,255.0
嘉里桦枫居 ,3,2,南北,精装,1,0,17,20.0,3.2865,88.24,290.0
