attention,url,unit_price,region,house_info,visited,publishday,total_price
11,,117237,耀江花园 , | 3室2厅 | 151.83平米 | 南 | 精装 | 有电梯,0,15,1780
61,,41567,盛达家园 , | 2室2厅 | 91.42平米 | 南 北 | 简装 | 有电梯,5,,380
8,,63281,中城绿苑 , | 2室2厅 | 85.65平米 | 南 | 简装 | 有电梯,1,,542
127,,70516,证大家园(二期) , | 2室2厅 | 84.52平米 | 南 | 精装 | 无电梯,3,,596
37,,70372,园南二村 , | 2室1厅 | 58.12平米 | 南 | 简装 | 无电梯,1,,409
138,,81204,上海绿城 , | 3室2厅 | 125.61平米 | 南 | 精装 | 有电梯,2,,1020
33,,105245,太阳都市花园 , | 3室2厅 | 171.03平米 | 南 | 精装 | 有电梯,1,,1800
166,,70633,新梅共和城 , | 3室2厅 | 113.97平米 | 南 | 简装 | 有电梯,19,,805
97,,44797,印象春城 , | 3室2厅 | 136.17平米 | 南 | 精装 | 有电梯,2,,610
53,,56754,成亿家园 , | 2室2厅 | 107.13平米 | 南 北 | 简装 | 无电梯,0,,608
480,,24865,毕加索小镇(一期)(公寓) , | 2室2厅 | 185平米 | 南 | 精装 | 有电梯,21,,460
192,,75093,蒙自路601弄 , | 2室2厅 | 78.57平米 | 南 | 精装 | 无电梯,4,,590
776,,39639,中信泰富又一城 , | 2室2厅 | 89.56平米 | 南 北 | 精装 | 有电梯,2,,355
253,,105878,远中风华园(公寓) , | 1室2厅 | 73.67平米 | 南 | 精装 | 有电梯,3,,780
136,,59031,佳安公寓 , | 3室2厅 | 167.37平米 | 东南 | 精装 | 有电梯,5,,988
246,,50000,三林安居苑 , | 2室1厅 | 64平米 | 南 | 精装 | 无电梯,4,,320
41,,90509,江临天下 , | 4室2厅 | 165.73平米 | 南 西南 | 精装 | 有电梯,4,,1500
190,,36112,象屿都城 , | 3室2厅 | 108平米 | 南 北 | 其他 | 有电梯,1,,390
77,,97822,亚都国际名园 , | 2室2厅 | 112.45平米 | 南 | 精装 | 有电梯,28,,1100
40,,64560,虹桥衡园 , | 3室2厅 | 147.15平米 | 南 | 精装 | 有电梯,0,,950
217,,82210,上海绿城 , | 2室2厅 | 108.26平米 | 东南 | 精装 | 有电梯,0,,890
48,,77533,海华花园 , | 3室2厅 | 117.37平米 | 西南 | 其他 | 有电梯,5,,910
40,,70478,新梅共和城 , | 3室2厅 | 127.7平米 | 南 北 | 精装 | 有电梯,0,,900
105,,104808,黄浦丽园 , | 2室2厅 | 104平米 | 南 | 精装 | 有电梯,21,,1090
44,,86888,徐汇苑 , | 2室2厅 | 112.79平米 | 南 | 精装 | 有电梯,1,,980
239,,39883,绿川新苑 , | 3室2厅 | 99.04平米 | 南 | 简装 | 无电梯,15,,395
64,,60628,阳光花城 , | 2室2厅 | 115.46平米 | 南 | 精装 | 有电梯,19,,700
38,,98379,世茂滨江花园 , | 2室2厅 | 147.39平米 | 西南 | 精装 | 有电梯,15,,1450
135,,57926,福苑小区 , | 2室1厅 | 70.78平米 | 东南 | 简装 | 有电梯,17,,410
20,,47999,新时空国际商务广场 , | 1室1厅 | 40.61平米 | 东南 | 精装,17,,195
20,,29775,通海一小区 , | 2室1厅 | 70.53平米 | 暂无数据 | 简装 | 无电梯,6,,210
117,,28421,天环苑 , | 2室2厅 | 77.41平米 | 南 | 毛坯 | 无电梯,4,,220
51,,85917,嘉里华庭 , | 3室2厅 | 145.49平米 | 南 | 精装 | 有电梯,47,24,1250
95,,82706,明日星城 , | 3室2厅 | 119.46平米 | 南 北 | 简装 | 有电梯,37,,988
32,,75561,海珀旭晖酒店式公寓 , | 1室1厅 | 67.76平米 | 南 | 精装 | 有电梯,67,,512
32,,83418,仲信苑 , | 1室1厅 | 69.53平米 | 南 | 毛坯 | 有电梯,16,,580
45,,36708,龙湖郦城 , | 2室2厅 | 92.08平米 | 南 | 精装 | 有电梯,12,14,338
55,,52893,东方花园(一期) , | 2室2厅 | 82.81平米 | 南 | 精装 | 无电梯,22,,438
126,,84454,复兴苑 , | 2室2厅 | 110.12平米 | 南 | 精装 | 有电梯,18,,930
100,,41789,浦江世博家园八街坊 , | 3室2厅 | 99.07平米 | 南 | 精装 | 有电梯,0,,414
286,,68403,东方城市花园(二期) , | 2室2厅 | 121.34平米 | 南 北 | 精装 | 有电梯,0,,830
90,,53534,美岸栖庭(公寓) , | 1室1厅 | 46.7平米 | 南 | 精装 | 有电梯,6,,250
13,,99764,复地雅园 , | 4室2厅 | 173.41平米 | 南 | 精装 | 有电梯,1,,1730
10,,96257,汇豪天下 , | 3室2厅 | 130.9平米 | 南 | 精装 | 有电梯,4,,1260
6,,99623,新家坡美树馆 , | 3室2厅 | 140.53平米 | 南 西南 | 精装 | 有电梯,3,17,1400
45,,61003,万科假日风景(公寓) , | 2室2厅 | 91.8平米 | 南 | 简装 | 无电梯,0,,560
1,,83356,兴林公寓 , | 2室2厅 | 110.37平米 | 暂无数据 | 简装 | 有电梯,0,,920
85,,58956,万科假日风景(公寓) , | 3室2厅 | 134平米 | 南 | 简装 | 无电梯,0,,790
56,,74907,长桥五村 , | 2室1厅 | 56.07平米 | 东南 | 简装 | 无电梯,10,,420
84,,79568,尊园 , | 3室2厅 | 152.45平米 | 南 | 毛坯 | 有电梯,4,,1213
85,,55597,虹旭小区 , | 3室1厅 | 67.45平米 | 南 | 简装 | 无电梯,5,,375
56,,99708,国信世纪海景 , | 3室2厅 | 235.69平米 | 南 | 精装 | 有电梯,9,,2350
337,,103033,中凯城市之光(静安) , | 1室1厅 | 59.69平米 | 东 南 | 精装 | 有电梯,6,,615
180,,102791,武康路280弄(公房) , | 2室1厅 | 40.86平米 | 南 | 精装 | 无电梯,7,,420
193,,64779,中华小区 , | 2室1厅 | 54.03平米 | 南 | 精装 | 无电梯,6,,350
25,,53349,三林安居苑 , | 2室1厅 | 62.42平米 | 南 | 精装 | 无电梯,16,9,333
34,,48864,阳光城丽景湾PLUS , | 2室2厅 | 88平米 | 暂无数据 | 毛坯,2,,430
24,,81652,光华园 , | 2室1厅 | 86.71平米 | 南 | 简装 | 无电梯,4,,708
360,,59244,金鹏花园 , | 2室1厅 | 61.61平米 | 东北 | 精装 | 有电梯,23,,365
39,,82179,大华锦绣华城(十五街区) , | 3室2厅 | 101平米 | 南 | 精装 | 有电梯,28,,830
4,,65958,星河世纪城 , | 2室2厅 | 94平米 | 南 | 精装 | 有电梯,11,16,620
20,,75896,世纪之门 , | 2室1厅 | 60.61平米 | 南 | 精装 | 有电梯,14,15,460
50,,46775,新时空国际商务广场 , | 1室0厅 | 40.62平米 | 西南 | 精装,23,,190
39,,35000,潼港二村 , | 2室1厅 | 60平米 | 南 北 | 精装,3,,210
190,,82972,仁恒河滨城 , | 3室2厅 | 151.86平米 | 南 北 | 精装 | 有电梯,50,,1260
41,,74864,歌林春天馨园 , | 2室2厅 | 100.85平米 | 南 | 精装 | 有电梯,34,25,755
56,,45269,平吉一村 , | 2室1厅 | 80.63平米 | 南 北 | 精装 | 无电梯,3,,365
126,,46735,鑫隆花园 , | 2室1厅 | 89.87平米 | 南 | 其他 | 有电梯,3,,420
26,,107672,百汇园 , | 3室2厅 | 189平米 | 南 | 精装,35,24,2035
42,,59864,田林十四村 , | 2室1厅 | 73.5平米 | 东南 | 精装 | 有电梯,27,21,440
392,,43134,三林世博家园(大道站路94弄) , | 3室2厅 | 113.37平米 | 南 | 精装 | 无电梯,8,,489
173,,35185,达城锦园 , | 1室1厅 | 54.57平米 | 南 | 简装 | 有电梯,10,,192
20,,111215,上海滩新昌城 , | 2室2厅 | 107.9平米 | 南 | 精装 | 有电梯,6,,1200
40,,77088,中祥龙柏苑 , | 3室2厅 | 140.1平米 | 南 北 | 精装 | 有电梯,0,,1080
38,,63583,柳营路1025弄 , | 1室1厅 | 36.96平米 | 南 | 简装 | 无电梯,7,,235
48,,93556,第九城市(二期) , | 4室2厅 | 187.91平米 | 南 北 | 精装 | 有电梯,7,,1758
6,,76782,耀江国际广场(公寓) , | 3室2厅 | 162.8平米 | 南 北 | 精装 | 有电梯,19,25,1250
290,,83350,金桥爱建园 , | 4室2厅 | 154.77平米 | 南 | 简装 | 有电梯,33,,1290
84,,64224,长发花园 , | 3室2厅 | 121.45平米 | 北 | 简装 | 有电梯,38,,780
71,,98843,浦东星河湾 , | 4室3厅 | 242.81平米 | 南 | 精装 | 有电梯,27,,2400
105,,67653,政通路100弄 , | 2室1厅 | 55.43平米 | 南 | 精装 | 无电梯,9,,375
19,,114943,国际丽都城 , | 2室2厅 | 121.8平米 | 东南 | 精装 | 有电梯,30,,1400
6,,92819,天安花园 , | 2室2厅 | 102.35平米 | 南 | 其他 | 有电梯,2,11,950
8,,40846,报春二村 , | 2室1厅 | 62.43平米 | 南 | 简装 | 无电梯,3,7,255
68,,39082,银都新村(1至7区) , | 2室1厅 | 67.04平米 | 南 | 精装 | 无电梯,7,,262
176,,30630,虹浦新城南区 , | 2室2厅 | 75.09平米 | 南 | 毛坯 | 有电梯,7,,230
71,,29101,浦江丽都 , | 2室2厅 | 71.82平米 | 南 北 | 毛坯 | 无电梯,5,,209
38,,46370,嘉骏香山苑 , | 2室2厅 | 81.95平米 | 南 | 简装 | 无电梯,6,,380
148,,35665,城中花园 , | 3室2厅 | 143平米 | 南 北 | 精装 | 有电梯,10,,510
8,,80943,金桥爱建园 , | 4室2厅 | 154.43平米 | 南 | 精装 | 有电梯,24,,1250
163,,65830,恒大华城上河苑 , | 2室1厅 | 75.65平米 | 南 | 其他 | 无电梯,10,,498
95,,47132,绿地清猗园(威廉公馆) , | 2室2厅 | 86.99平米 | 南 | 毛坯 | 有电梯,10,,410
103,,98124,古北嘉年华庭 , | 3室2厅 | 150.83平米 | 南 | 简装 | 有电梯,8,,1480
35,,52445,宜川一村 , | 2室0厅 | 50.53平米 | 南 | 简装 | 无电梯,7,,265
38,,93069,四方新城 , | 2室2厅 | 112.82平米 | 西南 | 精装 | 有电梯,19,,1050
80,,56180,田林新苑 , | 2室1厅 | 70.31平米 | 西 | 精装 | 有电梯,13,,395
15,,21923,贝港南区 , | 2室1厅 | 74.81平米 | 南 | 简装 | 无电梯,7,28,164
13,,109902,财富海景花园 , | 3室2厅 | 200.18平米 | 南 | 精装 | 有电梯,7,13,2200
9,,69482,天科苑 , | 3室2厅 | 151.12平米 | 南 | 精装 | 有电梯,9,11,1050
58,,69814,心仪雅苑 , | 3室2厅 | 116.74平米 | 南 | 其他 | 有电梯,0,,815
104,,38445,浦江世博家园十三街坊 , | 2室2厅 | 91.04平米 | 南 | 简装 | 无电梯,0,,350
137,,27616,逸皓华庭(公寓) , | 2室2厅 | 90.53平米 | 南 | 精装 | 有电梯,0,,250
36,,45646,南方公寓 , | 3室2厅 | 152.26平米 | 南 | 精装 | 无电梯,2,,695
120,,67398,好世鹿鸣苑 , | 1室1厅 | 55.64平米 | 南 | 精装 | 有电梯,16,,375
267,,35851,米兰诺贵都 , | 2室2厅 | 89.26平米 | 南 | 毛坯 | 有电梯,12,,320
65,,34223,万科金色领域 , | 3室2厅 | 90平米 | 南 北 | 精装,12,,308
95,,32041,绿地海域苏河源(一期) , | 3室2厅 | 113.92平米 | 南 | 毛坯 | 有电梯,17,,365
139,,16196,棕榈滩海景城 , | 2室2厅 | 92平米 | 南 | 简装,15,,149
149,,42969,绿地康桥新苑 , | 2室2厅 | 76.8平米 | 南 | 精装 | 无电梯,62,,330
118,,85856,天山华庭 , | 2室2厅 | 93.18平米 | 南 | 精装 | 有电梯,33,,800
134,,47663,幸福小镇(公寓) , | 2室1厅 | 77.42平米 | 东南 | 简装 | 有电梯,17,,369
113,,65025,新顺小区 , | 2室1厅 | 50.75平米 | 南 | 精装 | 无电梯,31,,330
145,,93967,华丽家族花园 , | 3室2厅 | 141.54平米 | 南 | 精装 | 有电梯,16,,1330
22,,86330,上海绿城 , | 3室2厅 | 138.77平米 | 南 | 简装 | 有电梯,31,,1198
57,,44648,象屿名城 , | 3室2厅 | 87.35平米 | 南 | 精装 | 有电梯,34,,390
58,,67168,金鸿苑 , | 2室2厅 | 99.75平米 | 南 | 精装 | 无电梯,4,,670
70,,85518,尚东国际名园 , | 3室2厅 | 143.83平米 | 南 北 | 毛坯 | 有电梯,9,,1230
59,,70437,虹康花苑(三期) , | 2室2厅 | 100.09平米 | 南 | 精装 | 无电梯,4,,705
12,,81955,绿地世纪城(三期) , | 3室2厅 | 134.22平米 | 东南 | 精装 | 有电梯,0,,1100
79,,44290,航华三村四街坊 , | 2室1厅 | 71.8平米 | 南 | 简装 | 无电梯,5,,318
228,,53583,广杭苑 , | 3室2厅 | 130.64平米 | 南 | 其他 | 有电梯,10,,700
295,,31945,共富一村 , | 2室2厅 | 72平米 | 南 | 简装 | 无电梯,29,,230
37,,24565,万寿新村(青浦) , | 3室1厅 | 68.39平米 | 南 | 其他 | 无电梯,5,,168
15,,90204,上海绿城 , | 3室2厅 | 127.49平米 | 东南 | 其他 | 有电梯,23,,1150
62,,83382,菊园 , | 2室2厅 | 103.14平米 | 南 | 精装 | 有电梯,38,,860
75,,77273,云海苑 , | 4室2厅 | 193.99平米 | 东 | 精装 | 有电梯,21,,1499
146,,90916,盛大金磐 , | 3室2厅 | 263.98平米 | 南 | 精装 | 有电梯,1,,2400
42,,99025,士林华苑 , | 4室2厅 | 196.92平米 | 南 | 毛坯 | 有电梯,1,,1950
79,,73767,海上国际花园(一期) , | 4室2厅 | 139.63平米 | 南 | 精装 | 有电梯,4,,1030
49,,94956,第九城市(二期) , | 3室2厅 | 145.12平米 | 南 | 精装 | 有电梯,0,,1378
468,,31341,红旗四街坊 , | 2室1厅 | 51.69平米 | 南 | 精装 | 无电梯,1,,162
181,,30034,欣佳宝邸 , | 2室2厅 | 76.58平米 | 暂无数据 | 其他 | 有电梯,4,,230
227,,82728,天安花园 , | 2室2厅 | 110平米 | 南 | 精装 | 有电梯,25,,910
127,,83544,瑞虹新城二期(优贤生活) , | 2室2厅 | 87.38平米 | 东北 | 其他 | 有电梯,23,,730
22,,28959,正阳世纪星城丽骏湾 , | 2室1厅 | 75.97平米 | 南 | 简装 | 有电梯,15,,220
202,,20227,德盈佳园 , | 2室2厅 | 83.06平米 | 南 | 精装 | 无电梯,16,,168
33,,38705,嘉宝紫提湾(公寓) , | 2室2厅 | 69.76平米 | 南 | 精装 | 有电梯,13,,270
226,,29938,新凯城香樟苑 , | 3室1厅 | 80.5平米 | 南 | 简装 | 有电梯,6,,241
47,,66425,申达大厦 , | 2室2厅 | 109.9平米 | 南 | 毛坯 | 有电梯,6,,730
24,,46984,爱博五村 , | 1室1厅 | 60.66平米 | 南 | 毛坯 | 有电梯,7,,285
90,,92960,仁恒河滨花园 , | 3室2厅 | 123.71平米 | 北 | 精装 | 有电梯,8,,1150
34,,66106,春申景城湖畔林语 , | 2室2厅 | 110.43平米 | 南 | 毛坯 | 有电梯,16,,730
132,,22948,南苑七村 , | 2室1厅 | 80.62平米 | 南 | 毛坯 | 无电梯,12,,185
113,,65267,锦灏佳园 , | 3室1厅 | 98.06平米 | 南 | 简装 | 有电梯,11,,640
16,,108865,驰骋大楼 , | 2室1厅 | 70.73平米 | 南 | 精装 | 有电梯,13,,770
116,,58672,玉兰香苑(三期) , | 1室2厅 | 57.95平米 | 南 | 简装 | 无电梯,13,,340
100,,27149,秀枫苑 , | 2室1厅 | 86.56平米 | 南 | 毛坯 | 无电梯,13,,235
90,,91499,第五大道 , | 2室2厅 | 104.92平米 | 南 北 | 简装 | 有电梯,17,,960
63,,39919,虹梅新苑 , | 1室2厅 | 58.62平米 | 南 北 | 其他 | 无电梯,9,,234
153,,30647,水语人家南苑 , | 1室1厅 | 56.45平米 | 南 | 精装 | 有电梯,12,,173
37,,28409,兰花清苑 , | 2室1厅 | 74.59平米 | 南 北 | 毛坯 | 有电梯,13,,211.9
85,,31544,浦江宝邸北区 , | 2室2厅 | 79.89平米 | 南 北 | 精装 | 有电梯,15,,252
138,,47444,御桥花园 , | 2室1厅 | 70.61平米 | 南 | 毛坯 | 有电梯,13,,335
35,,122592,瀚林世家 , | 1室1厅 | 57.1平米 | 南 | 精装 | 有电梯,16,,700
70,,64071,久耕小区 , | 1室1厅 | 40.58平米 | 南 | 简装 | 无电梯,10,,260
84,,21742,育秀三区 , | 2室1厅 | 67.98平米 | 南 | 其他 | 无电梯,14,,147.8
28,,79759,瞿溪新村 , | 1室0厅 | 28.21平米 | 南 | 简装 | 无电梯,16,,225
45,,35451,保利天鹅语 , | 2室2厅 | 91.96平米 | 南 | 精装 | 有电梯,16,,326
34,,71503,上青佳园 , | 3室2厅 | 153.84平米 | 南 | 精装 | 有电梯,7,,1100
60,,93480,黄浦新苑(公寓) , | 3室2厅 | 158.11平米 | 南 | 精装 | 有电梯,8,,1478
19,,103825,仁恒河滨城 , | 2室2厅 | 112.69平米 | 南 | 精装 | 有电梯,1,21,1170
8,,118295,盛大金磐 , | 3室2厅 | 194.43平米 | 南 | 精装 | 有电梯,4,21,2300
19,,40118,长宏新苑 , | 3室2厅 | 129.62平米 | 南 | 简装 | 无电梯,1,15,520
35,,27981,新凯城锦昌苑 , | 2室1厅 | 67.19平米 | 南 | 毛坯 | 有电梯,0,15,188
8,,69722,东新支路55弄 , | 1室1厅 | 40.16平米 | 南 | 简装,1,,280
11,,53933,大华公园世家康华苑 , | 2室2厅 | 82.51平米 | 南 | 简装 | 无电梯,2,,445
23,,87516,新天家园 , | 3室2厅 | 129.12平米 | 南 | 精装 | 有电梯,1,,1130
44,,54745,宝隆新村 , | 3室1厅 | 91.15平米 | 南 北 | 简装 | 无电梯,6,,499
162,,101884,上海绿城 , | 1室1厅 | 64.78平米 | 南 | 精装 | 有电梯,2,,660
173,,75809,世纪之门 , | 2室1厅 | 59.36平米 | 北 | 精装 | 有电梯,2,,450
86,,143289,云锦东方(公寓) , | 3室2厅 | 198.9平米 | 南 | 精装 | 有电梯,23,,2850
61,,51984,南方新村 , | 2室1厅 | 62.52平米 | 南 | 毛坯 | 无电梯,20,,325
53,,80656,樱花坊 , | 2室2厅 | 77.49平米 | 南 | 简装 | 无电梯,27,,625
240,,64362,恒大华城东林苑 , | 2室1厅 | 66.81平米 | 南 | 精装 | 无电梯,22,,430
200,,66255,金桥和苑 , | 2室2厅 | 79.24平米 | 南 | 毛坯 | 有电梯,21,,525
57,,35506,华亭新家三辰苑 , | 2室1厅 | 56.33平米 | 南 | 精装 | 无电梯,4,,200
103,,38893,东方帕堤欧 , | 3室2厅 | 84.85平米 | 南 北 | 精装 | 有电梯,0,,330
227,,47567,永泰花苑 , | 2室1厅 | 73.16平米 | 南 北 | 简装 | 有电梯,22,,348
6,,29115,华泽新苑 , | 2室1厅 | 72.13平米 | 南 | 精装 | 有电梯,25,,210
62,,71142,诸家宅小区 , | 2室1厅 | 54.82平米 | 南 | 简装 | 无电梯,2,,390
214,,36408,上海康城 , | 3室2厅 | 140.08平米 | 南 | 精装 | 有电梯,4,,510
39,,59964,凌高小区 , | 2室1厅 | 71.21平米 | 南 | 精装 | 有电梯,2,,427
126,,85351,联洋花园(二期) , | 3室2厅 | 149.97平米 | 南 | 精装 | 有电梯,21,,1280
136,,29904,高东新村 , | 2室1厅 | 59.86平米 | 南 | 简装 | 无电梯,2,,179
45,,71998,上城Uptown , | 3室2厅 | 169.45平米 | 南 | 精装 | 有电梯,0,,1220
126,,83878,慧芝湖花园 , | 2室2厅 | 91.8平米 | 南 | 精装 | 有电梯,2,,770
59,,107143,尚汇豪庭二期 , | 2室2厅 | 98平米 | 南 | 其他 | 有电梯,24,,1050
143,,87886,宝华现代城 , | 2室2厅 | 101.04平米 | 南 北 | 毛坯 | 有电梯,26,,888
26,,51266,新明星花园 , | 2室2厅 | 77.05平米 | 南 | 简装 | 无电梯,0,,395
31,,45460,聚丰景都 , | 2室2厅 | 87.77平米 | 南 | 精装 | 有电梯,4,,399
20,,76083,金轩公寓 , | 1室1厅 | 72.29平米 | 东南 | 其他 | 有电梯,16,,550
102,,75090,崮山小区四街坊 , | 3室1厅 | 80.57平米 | 南 | 精装 | 无电梯,25,,605
69,,38488,保利西子湾 , | 2室2厅 | 90.42平米 | 南 | 精装 | 有电梯,22,,348
65,,76172,五岭小区 , | 2室1厅 | 51.2平米 | 南 | 简装 | 无电梯,17,,390
33,,75258,东昌新村 , | 2室0厅 | 48.5平米 | 南 | 毛坯 | 无电梯,25,,365
55,,58428,蓝色港湾(公寓) , | 3室2厅 | 112.96平米 | 南 | 精装 | 无电梯,20,,660
10,,47594,誉品谷水湾 , | 4室2厅 | 187平米 | 南 | 精装 | 有电梯,6,16,890
60,,124835,东方曼哈顿 , | 2室1厅 | 83.31平米 | 东 | 精装 | 有电梯,7,,1040
119,,86095,中汇公寓 , | 3室2厅 | 138.22平米 | 南 | 精装 | 有电梯,11,,1190
227,,50782,三林安居苑 , | 2室1厅 | 64平米 | 南 | 精装 | 无电梯,16,,325
188,,46106,鹏海小区 , | 2室1厅 | 72.66平米 | 南 | 精装 | 无电梯,12,,335
31,,33343,浦润苑 , | 3室2厅 | 107.97平米 | 南 | 毛坯 | 有电梯,9,,360
266,,91464,瑞金尊邸 , | 1室2厅 | 78.72平米 | 南 | 精装 | 有电梯,0,,720
173,,33227,虹梅南苑 , | 2室2厅 | 74.94平米 | 南 | 精装 | 无电梯,8,,249
113,,80985,新家坡园景苑 , | 3室2厅 | 109.65平米 | 西南 | 精装 | 有电梯,16,,888
186,,99867,达安锦园 , | 2室2厅 | 75.1平米 | 东 | 精装 | 有电梯,16,,750
77,,59325,毕加索小镇(二期)(公寓) , | 2室2厅 | 89.17平米 | 南 | 精装 | 有电梯,13,,529
72,,56791,宜川一村 , | 1室1厅 | 40.5平米 | 南 | 精装 | 无电梯,0,,230
14,,41955,万科阳光苑 , | 1室2厅 | 65.07平米 | 南 | 精装 | 无电梯,2,,273
85,,63252,西南小区 , | 2室1厅 | 47.43平米 | 南 北 | 毛坯 | 无电梯,12,,300
271,,33296,万科金色领域 , | 3室2厅 | 88.9平米 | 南 北 | 精装,12,,296
17,,61620,三花现代城(二期香梅苑) , | 2室2厅 | 90.88平米 | 南 北 | 精装 | 有电梯,21,26,560
15,,65213,东元大楼 , | 2室1厅 | 88.94平米 | 南 | 简装 | 有电梯,1,,580
62,,35272,高华小区 , | 2室0厅 | 46.78平米 | 南 | 简装 | 无电梯,2,,165
94,,46141,古银杏苑 , | 3室2厅 | 112.7平米 | 南 | 毛坯 | 有电梯,2,,520
73,,29149,浦航新城中城苑 , | 3室2厅 | 99.49平米 | 南 | 毛坯 | 有电梯,2,,290
115,,37775,菊泉新城(菊泉街39弄) , | 3室2厅 | 102.98平米 | 南 | 毛坯 | 有电梯,6,,389
30,,29008,九华新园 , | 3室1厅 | 106.87平米 | 东 | 毛坯 | 无电梯,2,,310
121,,43479,龙潭小区 , | 2室1厅 | 59.8平米 | 南 | 简装 | 无电梯,5,,260
184,,51600,新浦江城 , | 4室2厅 | 193.8平米 | 南 北 | 精装 | 有电梯,2,,1000
206,,49607,北枫桥园 , | 2室1厅 | 53.42平米 | 南 | 简装 | 无电梯,3,,265
58,,72027,西凌新邨 , | 3室1厅 | 102.74平米 | 南 北 | 简装 | 有电梯,3,,740
38,,62842,衡辰三林苑 , | 2室2厅 | 95.16平米 | 南 北 | 其他 | 有电梯,3,,598
87,,60914,龙呈家园 , | 2室2厅 | 98.5平米 | 南 | 简装 | 无电梯,6,,600
146,,17092,云树欣居 , | 3室2厅 | 122.87平米 | 南 | 毛坯 | 有电梯,2,,210
50,,28268,千汇苑一村 , | 3室2厅 | 106.13平米 | 南 北 | 毛坯 | 无电梯,1,,300
55,,58301,莲花公寓(闵行) , | 2室1厅 | 83.19平米 | 南 | 简装 | 无电梯,2,,485
165,,27162,惠益新苑 , | 1室1厅 | 58.17平米 | 南 | 毛坯 | 有电梯,1,,158
164,,27377,新凯城尚樱苑 , | 2室1厅 | 74.15平米 | 南 | 简装 | 有电梯,3,,203
131,,25597,茉莉雅苑 , | 2室1厅 | 74.23平米 | 南 北 | 其他 | 有电梯,1,,190
76,,45266,银河新都 , | 2室2厅 | 76.88平米 | 南 北 | 简装 | 有电梯,21,,348
44,,55039,碧林湾(公寓) , | 3室2厅 | 129平米 | 南 | 精装 | 有电梯,28,,710
42,,42174,三湘四季花城 , | 3室2厅 | 115平米 | 南 北 | 简装 | 有电梯,21,,485
67,,53968,行知家园 , | 2室2厅 | 81.53平米 | 南 | 精装 | 无电梯,20,,440
76,,25526,汇锦城二期 , | 2室2厅 | 84.23平米 | 南 | 精装 | 有电梯,14,17,215
15,,77072,绿洲城市花园 , | 2室2厅 | 103.8平米 | 南 | 毛坯 | 有电梯,9,12,800
